Orthogroup	Gene_Count	Normalized_Gene_Count
OG0000652	18	0.461538
OG0000653	18	0.461538
OG0000654	17	0.435897
OG0000655	18	0.461538
OG0000656	18	0.461538
OG0000657	18	0.461538
OG0000658	18	0.461538
OG0000659	18	0.461538
OG0000660	16	0.410256
OG0000661	18	0.461538
OG0000662	18	0.461538
OG0000663	18	0.461538
OG0000664	18	0.461538
OG0000665	18	0.461538
OG0000666	16	0.410256
OG0000667	18	0.461538
OG0000668	18	0.461538
OG0000669	18	0.461538
OG0000670	18	0.461538
OG0000671	18	0.461538
OG0000672	18	0.461538
OG0000673	18	0.461538
OG0000674	18	0.461538
OG0000675	18	0.461538
OG0000676	18	0.461538
OG0000677	18	0.461538
OG0000678	11	0.282051
OG0000679	17	0.435897
OG0000680	17	0.435897
OG0000681	17	0.435897
OG0000682	17	0.435897
OG0000683	17	0.435897
OG0000684	17	0.435897
OG0000685	17	0.435897
OG0000686	17	0.435897
OG0000687	17	0.435897
OG0000688	17	0.435897
OG0000689	17	0.435897
OG0000690	17	0.435897
OG0000691	17	0.435897
OG0000692	17	0.435897
OG0000693	17	0.435897
OG0000694	17	0.435897
OG0000695	17	0.435897
OG0000696	17	0.435897
OG0000697	16	0.410256
OG0000698	17	0.435897
OG0000699	17	0.435897
OG0000700	17	0.435897
OG0000701	17	0.435897
OG0000702	17	0.435897
OG0000703	17	0.435897
OG0000704	17	0.435897
OG0000705	17	0.435897
OG0000706	17	0.435897
OG0000707	17	0.435897
OG0000708	12	0.307692
OG0000709	17	0.435897
OG0000710	17	0.435897
OG0000711	17	0.435897
OG0000712	17	0.435897
OG0000713	17	0.435897
OG0000714	12	0.307692
OG0000715	17	0.435897
OG0000716	17	0.435897
OG0000717	15	0.384615
OG0000718	17	0.435897
OG0000719	17	0.435897
OG0000720	17	0.435897
OG0000721	17	0.435897
OG0000722	17	0.435897
OG0000723	17	0.435897
OG0000724	17	0.435897
OG0000725	17	0.435897
OG0000726	17	0.435897
OG0000727	17	0.435897
OG0000728	17	0.435897
OG0000729	16	0.410256
OG0000730	16	0.410256
OG0000731	16	0.410256
OG0000732	16	0.410256
OG0000733	16	0.410256
OG0000734	16	0.410256
OG0000735	16	0.410256
OG0000736	15	0.384615
OG0000737	16	0.410256
OG0000738	16	0.410256
OG0000739	16	0.410256
OG0000740	16	0.410256
OG0000741	13	0.333333
OG0000742	16	0.410256
OG0000743	16	0.410256
OG0000744	16	0.410256
OG0000745	16	0.410256
OG0000746	16	0.410256
OG0000747	16	0.410256
OG0000748	16	0.410256
OG0000749	15	0.384615
OG0000750	16	0.410256
OG0000751	16	0.410256
OG0000752	16	0.410256
OG0000753	16	0.410256
OG0000754	16	0.410256
OG0000755	16	0.410256
OG0000756	16	0.410256
OG0000757	15	0.384615
OG0000758	16	0.410256
OG0000759	16	0.410256
OG0000760	16	0.410256
OG0000761	16	0.410256
OG0000762	16	0.410256
OG0000763	16	0.410256
OG0000764	16	0.410256
OG0000765	16	0.410256
OG0000766	16	0.410256
OG0000767	16	0.410256
OG0000768	16	0.410256
OG0000769	16	0.410256
OG0000770	16	0.410256
OG0000771	16	0.410256
OG0000772	16	0.410256
OG0000773	16	0.410256
OG0000774	16	0.410256
OG0000775	16	0.410256
OG0000776	16	0.410256
OG0000777	4	0.102564
OG0000778	5	0.128205
OG0000779	16	0.410256
OG0000780	15	0.384615
OG0000781	16	0.410256
OG0000782	11	0.282051
OG0000783	16	0.410256
OG0000784	16	0.410256
OG0000785	16	0.410256
OG0000786	16	0.410256
OG0000787	16	0.410256
OG0000788	16	0.410256
OG0000789	14	0.358974
OG0000790	16	0.410256
OG0000791	9	0.230769
OG0000792	15	0.384615
OG0000793	15	0.384615
OG0000794	15	0.384615
OG0000795	15	0.384615
OG0000796	15	0.384615
OG0000797	15	0.384615
OG0000798	15	0.384615
OG0000799	15	0.384615
OG0000800	15	0.384615
OG0000801	15	0.384615
OG0000802	15	0.384615
OG0000803	15	0.384615
OG0000804	15	0.384615
OG0000805	15	0.384615
OG0000806	15	0.384615
OG0000807	15	0.384615
OG0000808	15	0.384615
OG0000809	15	0.384615
OG0000810	15	0.384615
OG0000811	15	0.384615
OG0000812	15	0.384615
OG0000813	15	0.384615
OG0000814	15	0.384615
OG0000815	15	0.384615
OG0000816	12	0.307692
OG0000817	14	0.358974
OG0000818	15	0.384615
OG0000819	15	0.384615
OG0000820	15	0.384615
OG0000821	15	0.384615
OG0000822	15	0.384615
OG0000823	15	0.384615
OG0000824	15	0.384615
OG0000825	15	0.384615
OG0000826	15	0.384615
OG0000827	15	0.384615
OG0000828	15	0.384615
OG0000829	15	0.384615
OG0000830	15	0.384615
OG0000831	14	0.358974
OG0000832	15	0.384615
OG0000833	15	0.384615
OG0000834	8	0.205128
OG0000835	15	0.384615
OG0000836	15	0.384615
OG0000837	15	0.384615
OG0000838	15	0.384615
OG0000839	15	0.384615
OG0000840	15	0.384615
OG0000841	15	0.384615
OG0000842	15	0.384615
OG0000843	12	0.307692
OG0000844	6	0.153846
OG0000845	15	0.384615
OG0000846	15	0.384615
OG0000847	15	0.384615
OG0000848	12	0.307692
OG0000849	5	0.128205
OG0000850	5	0.128205
OG0000851	15	0.384615
OG0000852	15	0.384615
OG0000853	14	0.358974
OG0000854	14	0.358974
OG0000855	14	0.358974
OG0000856	14	0.358974
OG0000857	9	0.230769
OG0000858	8	0.205128
OG0000859	14	0.358974
OG0000860	14	0.358974
OG0000861	14	0.358974
OG0000862	13	0.333333
OG0000863	14	0.358974
OG0000864	14	0.358974
OG0000865	14	0.358974
OG0000866	14	0.358974
OG0000867	14	0.358974
OG0000868	14	0.358974
OG0000869	13	0.333333
OG0000870	14	0.358974
OG0000871	14	0.358974
OG0000872	14	0.358974
OG0000873	14	0.358974
OG0000874	14	0.358974
OG0000875	14	0.358974
OG0000876	14	0.358974
OG0000877	14	0.358974
OG0000878	14	0.358974
OG0000879	14	0.358974
OG0000880	14	0.358974
OG0000881	14	0.358974
OG0000882	14	0.358974
OG0000883	14	0.358974
OG0000884	14	0.358974
OG0000885	14	0.358974
OG0000886	14	0.358974
OG0000887	14	0.358974
OG0000888	10	0.25641
OG0000889	14	0.358974
OG0000890	14	0.358974
OG0000891	13	0.333333
OG0000892	14	0.358974
OG0000893	14	0.358974
OG0000894	14	0.358974
OG0000895	14	0.358974
OG0000896	14	0.358974
OG0000897	14	0.358974
OG0000898	14	0.358974
OG0000899	14	0.358974
OG0000900	14	0.358974
OG0000901	14	0.358974
OG0000902	14	0.358974
OG0000903	14	0.358974
OG0000904	14	0.358974
OG0000905	14	0.358974
OG0000906	14	0.358974
OG0000907	13	0.333333
OG0000908	14	0.358974
OG0000909	14	0.358974
OG0000910	14	0.358974
OG0000911	14	0.358974
OG0000912	10	0.25641
OG0000913	14	0.358974
OG0000914	14	0.358974
OG0000915	14	0.358974
OG0000916	14	0.358974
OG0000917	14	0.358974
OG0000918	14	0.358974
OG0000919	14	0.358974
OG0000920	14	0.358974
OG0000921	14	0.358974
OG0000922	12	0.307692
OG0000923	14	0.358974
OG0000924	14	0.358974
OG0000925	12	0.307692
OG0000926	14	0.358974
OG0000927	14	0.358974
OG0000928	14	0.358974
OG0000929	10	0.25641
OG0000930	14	0.358974
OG0000931	9	0.230769
OG0000932	13	0.333333
OG0000933	14	0.358974
OG0000934	14	0.358974
OG0000935	14	0.358974
OG0000936	13	0.333333
OG0000937	14	0.358974
OG0000938	6	0.153846
OG0000939	7	0.179487
OG0000940	13	0.333333
OG0000941	13	0.333333
OG0000942	13	0.333333
OG0000943	13	0.333333
OG0000944	13	0.333333
OG0000945	13	0.333333
OG0000946	13	0.333333
OG0000947	13	0.333333
OG0000948	12	0.307692
OG0000949	13	0.333333
OG0000950	12	0.307692
OG0000951	12	0.307692
OG0000952	13	0.333333
OG0000953	13	0.333333
OG0000954	13	0.333333
OG0000955	13	0.333333
OG0000956	13	0.333333
OG0000957	13	0.333333
OG0000958	10	0.25641
OG0000959	13	0.333333
OG0000960	13	0.333333
OG0000961	12	0.307692
OG0000962	13	0.333333
OG0000963	13	0.333333
OG0000964	13	0.333333
OG0000965	13	0.333333
OG0000966	13	0.333333
OG0000967	13	0.333333
OG0000968	13	0.333333
OG0000969	13	0.333333
OG0000970	13	0.333333
OG0000971	13	0.333333
OG0000972	13	0.333333
OG0000973	13	0.333333
OG0000974	13	0.333333
OG0000975	13	0.333333
OG0000976	13	0.333333
OG0000977	13	0.333333
OG0000978	9	0.230769
OG0000979	7	0.179487
OG0000980	13	0.333333
OG0000981	13	0.333333
OG0000982	13	0.333333
OG0000983	6	0.153846
OG0000984	13	0.333333
OG0000985	7	0.179487
OG0000986	13	0.333333
OG0000987	13	0.333333
OG0000988	8	0.205128
OG0000989	13	0.333333
OG0000990	13	0.333333
OG0000991	13	0.333333
OG0000992	13	0.333333
OG0000993	13	0.333333
OG0000994	13	0.333333
OG0000995	13	0.333333
OG0000996	13	0.333333
OG0000997	13	0.333333
OG0000998	13	0.333333
OG0000999	13	0.333333
OG0001000	13	0.333333
OG0001001	13	0.333333
OG0001002	13	0.333333
OG0001003	13	0.333333
OG0001004	13	0.333333
OG0001005	13	0.333333
OG0001006	12	0.307692
OG0001007	13	0.333333
OG0001008	13	0.333333
OG0001009	10	0.25641
OG0001010	13	0.333333
OG0001011	13	0.333333
OG0001012	13	0.333333
OG0001013	13	0.333333
OG0001014	13	0.333333
OG0001015	13	0.333333
OG0001016	13	0.333333
OG0001017	13	0.333333
OG0001018	13	0.333333
OG0001019	13	0.333333
OG0001020	13	0.333333
OG0001021	13	0.333333
OG0001022	12	0.307692
OG0001023	12	0.307692
OG0001024	12	0.307692
OG0001025	12	0.307692
OG0001026	12	0.307692
OG0001027	12	0.307692
OG0001028	11	0.282051
OG0001029	12	0.307692
OG0001030	12	0.307692
OG0001031	12	0.307692
OG0001032	12	0.307692
OG0001033	12	0.307692
OG0001034	12	0.307692
OG0001035	12	0.307692
OG0001036	12	0.307692
OG0001037	12	0.307692
OG0001038	12	0.307692
OG0001039	12	0.307692
OG0001040	12	0.307692
OG0001041	12	0.307692
OG0001042	11	0.282051
OG0001043	11	0.282051
OG0001044	12	0.307692
OG0001045	12	0.307692
OG0001046	12	0.307692
OG0001047	8	0.205128
OG0001048	12	0.307692
OG0001049	12	0.307692
OG0001050	12	0.307692
OG0001051	12	0.307692
OG0001052	12	0.307692
OG0001053	12	0.307692
OG0001054	12	0.307692
OG0001055	12	0.307692
OG0001056	12	0.307692
OG0001057	12	0.307692
OG0001058	12	0.307692
OG0001059	12	0.307692
OG0001060	12	0.307692
OG0001061	12	0.307692
OG0001062	12	0.307692
OG0001063	12	0.307692
OG0001064	12	0.307692
OG0001065	12	0.307692
OG0001066	12	0.307692
OG0001067	12	0.307692
OG0001068	10	0.25641
